Date,Price,Open,High,Low,Vol.,Change %
05/06/2019,224.01,223.8,224.63,222.62,,-0.43%
05/03/2019,224.97,223.95,225.27,223.22,,0.66%
05/02/2019,223.49,223.85,225.68,223.12,,0.15%
05/01/2019,223.16,223.03,225.68,222.76,,0.04%
04/30/2019,223.07,220.49,223.29,219.1,,1.19%
04/29/2019,220.45,222.51,223.25,220.22,,-1.06%
04/26/2019,222.81,221.86,222.95,221.1,,0.68%
04/25/2019,221.3,220.78,222.0,219.75,,-0.18%
04/24/2019,221.69,220.47,222.31,220.03,,0.77%
04/23/2019,219.99,218.13,220.54,217.63,,1.12%
04/22/2019,217.56,219.34,219.48,215.58,,-1.05%
04/18/2019,219.86,217.85,220.32,217.39,,0.75%
04/17/2019,218.22,221.3,221.3,217.5,,-0.99%
04/16/2019,220.41,225.77,225.9,219.34,,-2.38%
04/15/2019,225.79,227.07,227.21,225.13,,-0.60%
04/12/2019,227.15,225.62,227.15,224.08,,0.54%
04/11/2019,225.94,226.4,227.16,225.06,,-0.14%
04/10/2019,226.26,225.3,226.27,224.9,,0.73%
04/09/2019,224.62,225.3,225.51,224.3,,-0.32%
04/08/2019,225.33,226.42,226.63,224.64,,-0.50%
04/05/2019,226.47,224.84,226.62,224.4,,0.76%
04/04/2019,224.76,225.67,225.68,223.75,,-0.29%
04/03/2019,225.41,225.61,226.34,223.71,,-0.11%
04/02/2019,225.65,224.02,226.02,222.36,,0.86%
04/01/2019,223.73,224.56,224.71,221.59,,-0.28%
03/29/2019,224.36,224.9,224.9,223.5,,-0.11%
03/28/2019,224.6,223.1,224.6,222.47,,0.72%
03/27/2019,223.0,223.92,224.29,221.63,,-0.35%
03/26/2019,223.78,222.6,223.8,222.48,,0.67%
03/25/2019,222.29,222.22,223.17,221.29,,0.06%
03/22/2019,222.16,223.31,225.25,222.12,,-0.47%
03/21/2019,223.22,218.8,223.28,218.8,,1.79%
03/20/2019,219.3,218.59,220.44,216.93,,0.43%
03/19/2019,218.37,219.09,219.48,217.68,,-0.29%
03/18/2019,219.01,220.33,220.78,217.96,,-0.51%
03/15/2019,220.13,220.97,221.25,219.72,,-0.38%
03/14/2019,220.97,220.65,220.98,219.78,,0.04%
03/13/2019,220.88,220.22,221.5,220.22,,0.50%
03/12/2019,219.79,218.93,220.3,218.81,,0.47%
03/11/2019,218.76,216.07,218.85,216.07,,1.54%
03/08/2019,215.45,214.82,216.25,214.36,,0.12%
03/07/2019,215.19,215.47,217.09,214.52,,-0.07%
03/06/2019,215.35,215.94,216.78,215.05,,-0.26%
03/05/2019,215.91,215.14,216.74,215.01,,0.26%
03/04/2019,215.35,215.24,215.49,212.84,,0.41%
03/01/2019,214.47,214.9,215.03,211.95,,-0.13%
02/28/2019,214.74,213.95,217.25,213.46,,0.30%
02/27/2019,214.09,214.28,215.21,212.43,,-0.39%
02/26/2019,214.92,215.83,216.14,214.47,,-0.22%
02/25/2019,215.39,217.71,217.79,215.12,,-0.81%
02/22/2019,217.15,216.14,218.02,215.57,,0.59%
02/21/2019,215.87,215.02,216.03,213.54,,0.14%
02/20/2019,215.57,216.82,216.82,214.12,,-0.66%
02/19/2019,217.01,216.76,217.5,216.27,,0.11%
02/15/2019,216.78,216.37,216.83,215.54,,0.51%
02/14/2019,215.67,215.13,216.35,214.35,,0.45%
02/13/2019,214.71,212.79,214.9,212.57,,0.58%
02/12/2019,213.47,215.18,215.19,212.77,,-0.70%
02/11/2019,214.98,214.44,215.29,214.16,,0.22%
02/08/2019,214.5,213.66,215.03,213.23,,0.10%
02/07/2019,214.29,212.02,214.5,211.45,,0.80%
02/06/2019,212.59,213.72,213.76,211.93,,-0.76%
02/05/2019,214.22,212.32,214.29,211.71,,0.60%
02/04/2019,212.94,211.26,212.95,209.69,,0.65%
02/01/2019,211.56,213.04,213.84,208.85,,-0.67%
01/31/2019,212.98,210.47,213.31,208.96,,0.95%
01/30/2019,210.98,208.91,211.65,208.91,,0.83%
01/29/2019,209.24,207.29,209.25,207.29,,0.79%
01/28/2019,207.6,205.17,207.69,204.46,,0.96%
01/25/2019,205.63,203.85,205.63,203.73,,1.18%
01/24/2019,203.24,202.11,203.62,201.05,,0.39%
01/23/2019,202.46,202.28,202.63,201.05,,0.09%
01/22/2019,202.27,202.47,202.74,200.66,,-0.16%
01/18/2019,202.59,202.35,202.8,201.02,,0.31%
01/17/2019,201.96,200.7,202.15,200.58,,0.47%
01/16/2019,201.02,199.84,201.68,199.3,,0.55%
01/15/2019,199.92,198.08,200.34,198.08,,1.06%
01/14/2019,197.82,198.01,198.88,196.97,,-0.30%
01/11/2019,198.42,197.71,198.45,196.64,,0.24%
01/10/2019,197.95,194.73,198.15,194.03,,1.55%
01/09/2019,194.93,196.0,196.13,193.27,,-0.43%
01/08/2019,195.77,193.29,196.08,193.02,,1.78%
01/07/2019,192.34,191.2,193.7,190.95,,0.79%
01/04/2019,190.84,189.66,192.42,189.54,,1.03%
01/03/2019,188.9,187.85,191.81,187.85,,0.49%
01/02/2019,187.97,190.6,190.63,186.85,,-2.28%
12/31/2018,192.36,192.52,192.64,189.32,,0.03%
12/28/2018,192.3,192.8,193.99,190.68,,0.22%
12/27/2018,191.88,190.47,191.88,186.22,,0.24%
12/26/2018,191.43,185.85,191.43,183.74,,3.26%
12/24/2018,185.39,192.19,192.3,185.39,,-3.72%
12/21/2018,192.56,195.73,199.64,192.41,,-1.58%
12/20/2018,195.65,197.73,198.77,194.32,,-1.21%
12/19/2018,198.05,199.86,201.25,197.47,,-0.92%
12/18/2018,199.88,199.4,201.26,198.97,,0.95%
12/17/2018,198.0,205.77,206.16,197.49,,-3.72%
12/14/2018,205.65,205.48,206.29,204.42,,-0.21%
12/13/2018,206.08,204.98,207.75,204.98,,0.61%
12/12/2018,204.83,209.67,210.13,204.77,,-1.90%
12/11/2018,208.79,209.29,210.42,208.78,,0.11%
12/10/2018,208.56,209.56,209.56,205.65,,-0.42%
12/07/2018,209.45,212.1,212.1,208.81,,-1.44%
12/06/2018,212.51,206.21,212.65,204.09,,2.66%
12/04/2018,207.0,209.54,210.41,206.67,,-1.26%
12/03/2018,209.64,209.58,209.66,207.79,,0.36%
11/30/2018,208.88,207.39,208.94,206.39,,1.00%
11/29/2018,206.81,206.57,207.76,205.25,,0.08%
11/28/2018,206.65,204.71,206.82,204.21,,0.87%
11/27/2018,204.86,203.71,204.92,202.73,,0.56%
11/26/2018,203.72,204.15,204.65,202.72,,0.21%
11/23/2018,203.3,203.52,204.33,202.2,,-0.34%
11/21/2018,203.99,204.27,205.81,203.36,,-0.13%
11/20/2018,204.26,206.57,207.32,204.22,,-1.35%
11/19/2018,207.05,206.35,208.23,205.49,,0.36%
11/16/2018,206.31,203.49,206.42,203.15,,1.36%
11/15/2018,203.55,204.34,204.34,201.57,,-0.90%
11/14/2018,205.39,205.92,205.99,204.24,,0.04%
11/13/2018,205.31,205.25,205.91,203.86,,0.14%
11/12/2018,205.02,204.61,206.79,204.61,,0.20%
11/09/2018,204.62,203.96,205.11,203.47,,0.14%
11/08/2018,204.34,203.63,204.34,202.68,,0.11%
11/07/2018,204.11,202.85,204.17,201.74,,1.14%
11/06/2018,201.8,201.0,201.87,200.44,,0.52%
11/05/2018,200.76,197.98,201.37,197.98,,1.69%
11/02/2018,197.42,199.35,199.36,195.24,,-0.93%
11/01/2018,199.27,198.88,199.82,197.81,,0.46%
10/31/2018,198.36,201.01,201.13,197.98,,-1.37%
10/30/2018,201.11,198.43,202.57,197.66,,1.67%
10/29/2018,197.8,196.04,198.78,196.03,,1.56%
10/26/2018,194.76,199.25,199.25,193.66,,-2.59%
10/25/2018,199.94,198.1,200.93,197.13,,1.21%
10/24/2018,197.54,195.48,199.18,195.33,,1.13%
10/23/2018,195.33,193.31,196.13,192.74,,0.69%
10/22/2018,193.99,196.92,197.83,193.97,,-1.41%
10/19/2018,196.77,195.17,197.44,195.13,,1.00%
10/18/2018,194.83,194.68,196.45,194.07,,0.01%
10/17/2018,194.82,195.22,195.76,193.37,,-0.24%
10/16/2018,195.28,192.07,195.86,191.38,,1.91%
10/15/2018,191.62,190.44,193.54,190.25,,0.51%
10/12/2018,190.64,192.29,193.16,189.53,,-0.07%
10/11/2018,190.77,196.69,196.78,190.34,,-2.91%
10/10/2018,196.48,199.09,199.96,196.43,,-1.61%
10/09/2018,199.69,199.0,200.15,198.07,,0.38%
10/08/2018,198.94,196.55,199.8,196.55,,1.32%
10/05/2018,196.35,196.47,197.6,196.13,,-0.03%
10/04/2018,196.4,197.04,197.04,194.71,,-0.62%
10/03/2018,197.62,199.72,200.46,196.2,,-0.98%
10/02/2018,199.58,200.23,200.67,199.58,,-0.28%
10/01/2018,200.14,201.97,202.24,200.12,,-0.85%
09/28/2018,201.86,199.3,201.86,199.3,,1.31%
09/27/2018,199.25,199.13,200.4,198.99,,0.13%
09/26/2018,198.99,201.32,201.64,198.87,,-1.15%
09/25/2018,201.31,201.51,202.56,201.19,,-0.10%
09/24/2018,201.52,204.89,205.01,200.82,,-1.89%
09/21/2018,205.41,205.5,206.53,204.92,,-0.13%
09/20/2018,205.68,204.37,205.77,203.4,,0.76%
09/19/2018,204.13,206.21,206.3,203.78,,-0.91%
09/18/2018,206.01,207.21,207.46,205.71,,-0.59%
09/17/2018,207.24,206.11,207.56,205.72,,0.49%
09/14/2018,206.22,207.55,207.55,204.93,,-0.91%
09/13/2018,208.11,207.6,208.63,207.15,,0.47%
09/12/2018,207.13,206.93,207.72,206.23,,0.13%
09/11/2018,206.86,206.54,207.6,206.06,,-0.07%
09/10/2018,207.01,206.62,208.02,206.62,,0.54%
09/07/2018,205.9,207.68,207.68,205.67,,-1.24%
09/06/2018,208.48,208.04,208.86,207.87,,0.34%
09/05/2018,207.78,206.03,208.33,205.18,,0.58%
09/04/2018,206.58,208.24,208.64,206.08,,-0.90%
08/31/2018,208.46,207.75,208.95,207.72,,0.42%
08/30/2018,207.59,208.9,209.11,207.25,,-0.56%
08/29/2018,208.76,209.15,209.69,208.55,,-0.11%
08/28/2018,208.98,206.53,208.98,206.14,,1.19%
08/27/2018,206.52,206.99,207.17,205.37,,-0.08%
08/24/2018,206.69,205.36,206.81,205.09,,0.64%
08/23/2018,205.38,205.96,206.29,205.25,,-0.21%
08/22/2018,205.81,206.86,206.95,205.06,,-0.65%
08/21/2018,207.15,208.85,208.85,206.89,,-0.91%
08/20/2018,209.06,209.21,210.19,208.79,,0.06%
08/17/2018,208.94,207.08,208.95,206.93,,0.96%
08/16/2018,206.95,205.45,207.04,205.17,,0.71%
08/15/2018,205.49,203.61,205.68,203.21,,0.84%
08/14/2018,203.77,203.22,204.17,202.9,,0.36%
08/13/2018,203.04,203.11,203.6,202.56,,0.00%
08/10/2018,203.05,204.74,205.33,202.93,,-1.00%
08/09/2018,205.11,204.55,205.73,204.53,,0.14%
08/08/2018,204.83,206.04,206.06,204.47,,-0.53%
08/07/2018,205.93,206.29,206.29,204.77,,-0.22%
08/06/2018,206.38,206.71,207.65,205.94,,-0.24%
08/03/2018,206.87,204.38,207.13,204.22,,1.28%
08/02/2018,204.26,204.61,205.51,203.96,,-0.53%
08/01/2018,205.34,202.42,205.56,201.72,,0.70%
07/31/2018,203.92,201.08,204.54,201.08,,1.89%
07/30/2018,200.13,200.22,200.64,198.74,,-0.05%
07/27/2018,200.24,202.63,202.72,200.1,,-0.93%
07/26/2018,202.11,201.93,203.05,201.63,,0.37%
07/25/2018,201.37,199.72,201.76,199.61,,0.96%
07/24/2018,199.46,199.93,200.08,198.38,,-0.31%
07/23/2018,200.08,200.5,200.5,198.85,,-0.23%
07/20/2018,200.55,201.91,202.09,199.93,,-0.92%
07/19/2018,202.41,200.17,203.25,199.82,,1.01%
07/18/2018,200.38,200.87,201.57,199.47,,-0.43%
07/17/2018,201.24,203.03,203.04,200.97,,-0.63%
07/16/2018,202.52,203.15,203.33,201.16,,-0.59%
07/13/2018,203.72,204.49,205.2,203.55,,-0.27%
07/12/2018,204.28,204.19,204.69,203.33,,0.20%
07/11/2018,203.87,204.35,204.87,203.59,,-0.33%
07/10/2018,204.54,203.49,204.78,202.59,,0.48%
07/09/2018,203.56,205.47,205.47,202.6,,-0.92%
07/06/2018,205.44,204.94,205.87,204.79,,0.41%
07/05/2018,204.6,202.23,204.7,201.96,,1.36%
07/03/2018,201.86,201.1,203.58,200.45,,0.48%
07/02/2018,200.9,201.6,202.18,198.56,,-0.50%
06/29/2018,201.9,200.95,202.92,199.76,,0.16%
06/28/2018,201.58,199.85,201.84,199.64,,0.86%
