,Date,Open,High,Low,Close*,Adj Close**,Volume
232,"Oct 10, 2022",98.66,98.66,98.66,98.66,98.66,-
233,"Oct 09, 2022",98.22,98.22,98.22,98.22,98.22,-
234,"Oct 08, 2022",98.22,98.22,98.22,98.22,98.22,-
235,"Oct 07, 2022",98.23,98.23,98.23,98.23,98.23,-
236,"Oct 06, 2022",100.26,100.26,100.26,100.26,100.26,-
237,"Oct 05, 2022",100.16,100.16,100.16,100.16,100.16,-
238,"Oct 04, 2022",100.49,100.49,100.49,100.49,100.49,-
239,"Oct 03, 2022",100.06,100.06,100.06,100.06,100.06,-
240,"Oct 02, 2022",102.70,102.70,102.70,102.70,102.70,-
241,"Oct 01, 2022",102.70,102.70,102.70,102.70,102.70,-
242,"Sep 30, 2022",102.70,102.70,102.70,102.70,102.70,-
243,"Sep 29, 2022",102.60,102.60,102.60,102.60,102.60,-
244,"Sep 28, 2022",108.02,108.02,108.02,108.02,108.02,-
245,"Sep 27, 2022",107.56,107.56,107.56,107.56,107.56,-
246,"Sep 26, 2022",110.87,110.87,110.87,110.87,110.87,-
247,"Sep 25, 2022",110.77,110.77,110.77,110.77,110.77,-
248,"Sep 24, 2022",110.77,110.77,110.77,110.77,110.77,-
249,"Sep 23, 2022",110.77,110.77,110.77,110.77,110.77,-
250,"Sep 22, 2022",112.43,112.43,112.43,112.43,112.43,-
251,"Sep 21, 2022",105.46,105.46,105.46,105.46,105.46,-
252,"Sep 20, 2022",105.03,105.03,105.03,105.03,105.03,-
253,"Sep 19, 2022",103.10,103.10,103.10,103.10,103.10,-
254,"Sep 18, 2022",104.25,104.25,104.25,104.25,104.25,-
255,"Sep 17, 2022",104.25,104.25,104.25,104.25,104.25,-
256,"Sep 16, 2022",104.25,104.25,104.25,104.25,104.25,-
257,"Sep 15, 2022",101.20,101.20,101.20,101.20,101.20,-
258,"Sep 14, 2022",101.37,101.37,101.37,101.37,101.37,-
259,"Sep 13, 2022",-,-,-,-,-,-
260,"Sep 12, 2022",107.86,107.86,107.86,107.86,107.86,-
261,"Sep 11, 2022",108.53,108.53,108.53,108.53,108.53,-
262,"Sep 10, 2022",108.53,108.53,108.53,108.53,108.53,-
263,"Sep 09, 2022",108.53,108.53,108.53,108.53,108.53,-
264,"Sep 08, 2022",108.34,108.34,108.34,108.34,108.34,-
265,"Sep 07, 2022",107.00,107.00,107.00,107.00,107.00,-
266,"Sep 06, 2022",107.19,107.19,107.19,107.19,107.19,-
267,"Sep 05, 2022",108.34,108.34,108.34,108.34,108.34,-
268,"Sep 04, 2022",109.01,109.01,109.01,109.01,109.01,-
269,"Sep 03, 2022",108.47,108.47,108.47,108.47,108.47,-
270,"Sep 02, 2022",108.66,108.66,108.66,108.66,108.66,-
271,"Sep 01, 2022",108.51,108.51,108.51,108.51,108.51,-
272,"Aug 31, 2022",108.63,108.63,108.63,108.63,108.63,-
273,"Aug 30, 2022",107.41,107.41,107.41,107.41,107.41,-
274,"Aug 29, 2022",107.28,107.28,107.28,107.28,107.28,-
275,"Aug 28, 2022",108.06,108.06,108.06,108.06,108.06,-
276,"Aug 27, 2022",107.44,107.44,107.44,107.44,107.44,-
277,"Aug 26, 2022",105.42,105.42,105.42,105.42,105.42,-
278,"Aug 25, 2022",108.66,108.66,108.66,108.66,108.66,-
279,"Aug 24, 2022",107.85,107.85,107.85,107.85,107.85,-
280,"Aug 23, 2022",107.58,107.58,107.58,107.58,107.58,-
281,"Aug 22, 2022",109.19,109.19,109.19,109.19,109.19,-
282,"Aug 21, 2022",108.97,108.97,108.97,108.97,108.97,-
283,"Aug 20, 2022",109.11,109.11,109.11,109.11,109.11,-
284,"Aug 19, 2022",102.09,102.09,102.09,102.09,102.09,-
285,"Aug 18, 2022",108.62,108.62,108.62,108.62,108.62,-
286,"Aug 17, 2022",108.16,108.16,108.16,108.16,108.16,-
287,"Aug 16, 2022",109.08,109.08,109.08,109.08,109.08,-
288,"Aug 15, 2022",108.79,108.79,108.79,108.79,108.79,-
289,"Aug 14, 2022",108.79,108.79,108.79,108.79,108.79,-
290,"Aug 13, 2022",108.79,108.79,108.79,108.79,108.79,-
291,"Aug 12, 2022",110.01,110.01,110.01,110.01,110.01,-
292,"Aug 11, 2022",113.16,113.16,113.16,113.16,113.16,-
293,"Aug 10, 2022",112.24,112.24,112.24,112.24,112.24,-
294,"Aug 09, 2022",112.34,112.34,112.34,112.34,112.34,-
295,"Aug 08, 2022",112.80,112.80,112.80,112.80,112.80,-
296,"Aug 07, 2022",112.80,112.80,112.80,112.80,112.80,-
297,"Aug 06, 2022",112.80,112.80,112.80,112.80,112.80,-
298,"Aug 05, 2022",113.08,113.08,113.08,113.08,113.08,-
299,"Aug 04, 2022",110.49,110.49,110.49,110.49,110.49,-
300,"Aug 03, 2022",111.09,111.09,111.09,111.09,111.09,-
301,"Aug 02, 2022",110.18,110.18,110.18,110.18,110.18,-
302,"Aug 01, 2022",109.38,109.38,109.38,109.38,109.38,-
303,"Jul 31, 2022",109.38,109.38,109.38,109.38,109.38,-
304,"Jul 30, 2022",109.38,109.38,109.38,109.38,109.38,-
305,"Jul 29, 2022",111.34,111.34,111.34,111.34,111.34,-
306,"Jul 28, 2022",109.72,109.72,109.72,109.72,109.72,-
307,"Jul 27, 2022",112.67,112.67,112.67,112.67,112.67,-
308,"Jul 26, 2022",113.52,113.52,113.52,113.52,113.52,-
309,"Jul 25, 2022",98.22,98.22,98.22,98.22,98.22,-
310,"Jul 24, 2022",98.22,98.22,98.22,98.22,98.22,-
311,"Jul 23, 2022",98.22,98.22,98.22,98.22,98.22,-
312,"Jul 22, 2022",103.11,103.11,103.11,103.11,103.11,-
313,"Jul 21, 2022",102.37,102.37,102.37,102.37,102.37,-
314,"Jul 20, 2022",100.71,100.71,100.71,100.71,100.71,-
315,"Jul 19, 2022",100.73,100.73,100.73,100.73,100.73,-
316,"Jul 18, 2022",101.83,101.83,101.83,101.83,101.83,-
317,"Jul 17, 2022",101.83,101.83,101.83,101.83,101.83,-
318,"Jul 16, 2022",101.83,101.83,101.83,101.83,101.83,-
319,"Jul 15, 2022",103.24,103.24,103.24,103.24,103.24,-
320,"Jul 14, 2022",105.34,105.34,105.34,105.34,105.34,-
321,"Jul 13, 2022",105.74,105.74,105.74,105.74,105.74,-
322,"Jul 12, 2022",107.00,107.00,107.00,107.00,107.00,-
323,"Jul 11, 2022",108.16,108.16,108.16,108.16,108.16,-
324,"Jul 10, 2022",108.16,108.16,108.16,108.16,108.16,-
325,"Jul 09, 2022",108.16,108.16,108.16,108.16,108.16,-
326,"Jul 08, 2022",108.23,108.23,108.23,108.23,108.23,-
327,"Jul 07, 2022",108.28,108.28,108.28,108.28,108.28,-
328,"Jul 06, 2022",108.29,108.29,108.29,108.29,108.29,-
329,"Jul 05, 2022",109.43,109.43,109.43,109.43,109.43,-
330,"Jul 04, 2022",109.43,109.43,109.43,109.43,109.43,-
331,"Jul 03, 2022",109.43,109.43,109.43,109.43,109.43,-
332,"Jul 02, 2022",109.43,109.43,109.43,109.43,109.43,-
333,"Jul 01, 2022",108.08,108.08,108.08,108.08,108.08,-
334,"Jun 30, 2022",107.91,107.91,107.91,107.91,107.91,-
335,"Jun 29, 2022",112.13,112.13,112.13,112.13,112.13,-
336,"Jun 28, 2022",113.08,113.08,113.08,113.08,113.08,-
337,"Jun 27, 2022",113.52,113.52,113.52,113.52,113.52,-
338,"Jun 26, 2022",113.52,113.52,113.52,113.52,113.52,-
339,"Jun 25, 2022",113.52,113.52,113.52,113.52,113.52,-
340,"Jun 24, 2022",113.39,113.39,113.39,113.39,113.39,-
341,"Jun 23, 2022",114.00,114.00,114.00,114.00,114.00,-
342,"Jun 22, 2022",112.21,112.21,112.21,112.21,112.21,-
343,"Jun 21, 2022",112.75,112.75,112.75,112.75,112.75,-
344,"Jun 20, 2022",112.75,112.75,112.75,112.75,112.75,-
345,"Jun 19, 2022",112.75,112.75,112.75,112.75,112.75,-
346,"Jun 18, 2022",112.75,112.75,112.75,112.75,112.75,-
347,"Jun 17, 2022",110.52,110.52,110.52,110.52,110.52,-
348,"Jun 16, 2022",112.34,112.34,112.34,112.34,112.34,-
349,"Jun 15, 2022",112.74,112.74,112.74,112.74,112.74,-
350,"Jun 14, 2022",113.09,113.09,113.09,113.09,113.09,-
351,"Jun 13, 2022",114.65,114.65,114.65,114.65,114.65,-
352,"Jun 12, 2022",114.65,114.65,114.65,114.65,114.65,-
353,"Jun 11, 2022",114.65,114.65,114.65,114.65,114.65,-
354,"Jun 10, 2022",116.34,116.34,116.34,116.34,116.34,-
355,"Jun 09, 2022",116.15,116.15,116.15,116.15,116.15,-
356,"Jun 08, 2022",115.90,115.90,115.90,115.90,115.90,-
357,"Jun 07, 2022",116.60,116.60,116.60,116.60,116.60,-
358,"Jun 06, 2022",117.16,117.16,117.16,117.16,117.16,-
359,"Jun 05, 2022",117.16,117.16,117.16,117.16,117.16,-
360,"Jun 04, 2022",117.16,117.16,117.16,117.16,117.16,-
361,"Jun 03, 2022",117.78,117.78,117.78,117.78,117.78,-
362,"Jun 02, 2022",116.82,116.82,116.82,116.82,116.82,-
363,"Jun 01, 2022",117.94,117.94,117.94,117.94,117.94,-
364,"May 31, 2022",117.25,117.25,117.25,117.25,117.25,-
365,"May 30, 2022",117.25,117.25,117.25,117.25,117.25,-
366,*Close price adjusted for splits.**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,,,
